id,createdAt,updatedAt,assetId,color,coverage
01G2YQB06H8HAVQ417W5BRPW7Z,2022-05-13 12:47:16.48637,2022-05-13 12:47:16.48637,01G118XFF76Y5ZKEJRN0MEC1FH,Light Gray,0.102812
01G2YQB06HJNTN9E30CH2APGJG,2022-05-13 12:47:16.482278,2022-05-13 12:47:16.482278,01G118XFF76Y5ZKEJRN0MEC1FH,Gray,0.11875
01G2YQB06HS807K9MKWBFT2C53,2022-05-13 12:47:16.478627,2022-05-13 12:47:16.478627,01G118XFF76Y5ZKEJRN0MEC1FH,Green,0.397969
01G2YQB0DGDE2TV6YEMQ520XEC,2022-05-13 12:47:16.552521,2022-05-13 12:47:16.552521,01G118Z8M5CS31H643YZ92WP4K,Green,0.189844
01G2YQB0DGX48D5PZ1810T731C,2022-05-13 12:47:16.556051,2022-05-13 12:47:16.556051,01G118Z8M5CS31H643YZ92WP4K,Gray,0.373437
01G2YQB0TZ2JSE9R97ZTKJD3ZM,2022-05-13 12:47:17.07668,2022-05-13 12:47:17.07668,01G118Z8M7NGRB612CDV53RGFD,Sienna,0.102812
01G2YQB0TZBPN4E1QNHSYQ1WPY,2022-05-13 12:47:17.08006,2022-05-13 12:47:17.08006,01G118Z8M7NGRB612CDV53RGFD,Golden Rod,0.265
01G2YQB10BC4V1HWNDZMWFWRZK,2022-05-13 12:47:17.346992,2022-05-13 12:47:17.346992,01G118Z8M8GBY0YFMS4T33VHFJ,Green,0.816406
01G2YQB1A735GEDQG0921K0JBQ,2022-05-13 12:47:17.543193,2022-05-13 12:47:17.543193,01G118Z8M8HEQ36JDKBCZNGP7E,White,0.150156
01G2YQB1A7CFW1CYSNTDCHT31M,2022-05-13 12:47:17.547596,2022-05-13 12:47:17.547596,01G118Z8M8HEQ36JDKBCZNGP7E,Light Gray,0.360781
01G2YQB1EW6H0EPJCF3R1DTM6H,2022-05-13 12:47:17.641214,2022-05-13 12:47:17.641214,01G118Z8M9WYH3Z5P0T5E3PXWR,Sienna,0.208594
01G2YQB1EW8TWGJ1CE0CBZBRPB,2022-05-13 12:47:17.649697,2022-05-13 12:47:17.649697,01G118Z8M9WYH3Z5P0T5E3PXWR,Orange,0.126094
01G2YQB1EWYB685B3BDKQDRQAC,2022-05-13 12:47:17.645497,2022-05-13 12:47:17.645497,01G118Z8M9WYH3Z5P0T5E3PXWR,Golden Rod,0.531719
01G2YQB1Q87DPG8EFJ0PMA1Y91,2022-05-13 12:47:17.982761,2022-05-13 12:47:17.982761,01G118Z8MA0TV968H9WRMVQGA0,Golden Rod,0.183281
01G2YQB1Q8JJQFRE6HM4MCCR0V,2022-05-13 12:47:17.978831,2022-05-13 12:47:17.978831,01G118Z8MA0TV968H9WRMVQGA0,Sienna,0.430469
01G2YQB1YF3XA8395PXKGCX4BK,2022-05-13 12:47:18.181745,2022-05-13 12:47:18.181745,01G118Z8MAX191N8J94FTYX7AE,Green,0.1275
01G2YQB1YFCSK3GN8Y3MYX1SN9,2022-05-13 12:47:18.186659,2022-05-13 12:47:18.186659,01G118Z8MAX191N8J94FTYX7AE,Black,0.138437
01G2YQB1YFNVNKYF8Z51YWE959,2022-05-13 12:47:18.183504,2022-05-13 12:47:18.183504,01G118Z8MAX191N8J94FTYX7AE,Sienna,0.166406
01G2YQB1YFPH8FSX84FJ1XG6AZ,2022-05-13 12:47:18.185118,2022-05-13 12:47:18.185118,01G118Z8MAX191N8J94FTYX7AE,Light Gray,0.108594
01G2YQB28T6GEY3ZHK86KXAGBS,2022-05-13 12:47:18.436712,2022-05-13 12:47:18.436712,01G118Z8MB6VJHBH5EX25RSVSK,Golden Rod,0.133594
01G2YQB28TTD0J1Z698VJR5NRJ,2022-05-13 12:47:18.440389,2022-05-13 12:47:18.440389,01G118Z8MB6VJHBH5EX25RSVSK,Bordeaux/ Fire Brick,0.333438
01G2YQB28TTSCQCCXHYQR8DG1X,2022-05-13 12:47:18.432636,2022-05-13 12:47:18.432636,01G118Z8MB6VJHBH5EX25RSVSK,Sienna,0.189844
01G2YQB2N34BYJJKV58HKP2KRK,2022-05-13 12:47:18.921011,2022-05-13 12:47:18.921011,01G118Z8MBXYZY0TJJBYM4A0G9,Sienna,0.119375
01G2YQB2N39PZPS8DVYWWSM61E,2022-05-13 12:47:18.917512,2022-05-13 12:47:18.917512,01G118Z8MBXYZY0TJJBYM4A0G9,"Tan ",0.148438
01G2YQB2N3P7QPH8XC5ZW33K93,2022-05-13 12:47:18.91434,2022-05-13 12:47:18.91434,01G118Z8MBXYZY0TJJBYM4A0G9,Green,0.252031
01G2YQB31540EXBTAFB525A0GW,2022-05-13 12:47:19.29129,2022-05-13 12:47:19.29129,01G118Z8MCBVX8VKX42VKT6TG5,"Tan ",0.115
01G2YQB3156Q4KPBYVT28VQHEV,2022-05-13 12:47:19.293199,2022-05-13 12:47:19.293199,01G118Z8MCBVX8VKX42VKT6TG5,Sienna,0.170312
01G2YQB31596DFZA59ZW6K49C9,2022-05-13 12:47:19.296655,2022-05-13 12:47:19.296655,01G118Z8MCBVX8VKX42VKT6TG5,Khaki,0.143594
01G2YQB315DN9N5669SZYHQF4C,2022-05-13 12:47:19.294879,2022-05-13 12:47:19.294879,01G118Z8MCBVX8VKX42VKT6TG5,Golden Rod,0.119219
01G2YQB3273X9D9VH9W1MYA0A9,2022-05-13 12:47:19.285096,2022-05-13 12:47:19.285096,01G118Z8MD15TE15VG86ZW0F1N,Light Gray,0.384688
01G2YQB327P3SF2W74Z5QYY8ZV,2022-05-13 12:47:19.2822,2022-05-13 12:47:19.2822,01G118Z8MD15TE15VG86ZW0F1N,Gray,0.121094
01G2YQB3DCBM63Z3ZJ9YKYC61C,2022-05-13 12:47:19.644629,2022-05-13 12:47:19.644629,01G118Z8MDBECBD8YG9CQRJ8EQ,Black,0.185781
01G2YQB3DCF3K3P0FWAC9J8HD3,2022-05-13 12:47:19.639146,2022-05-13 12:47:19.639146,01G118Z8MDBECBD8YG9CQRJ8EQ,Gray,0.172188
01G2YQB3DCP3CFC5271AQWGF3S,2022-05-13 12:47:19.635212,2022-05-13 12:47:19.635212,01G118Z8MDBECBD8YG9CQRJ8EQ,Green,0.225625
01G2YQB3HE56EK8SZVMP9GXC8D,2022-05-13 12:47:19.833075,2022-05-13 12:47:19.833075,01G118Z8MEE4BWADC5YT4S40ZF,"Tan ",0.167187
01G2YQB3HF46NKK1H5HXA9RJH0,2022-05-13 12:47:19.836849,2022-05-13 12:47:19.836849,01G118Z8MEE4BWADC5YT4S40ZF,Golden Rod,0.198437
01G2YQB3HFBSNS3VSJHWZPDMFS,2022-05-13 12:47:19.838359,2022-05-13 12:47:19.838359,01G118Z8MEE4BWADC5YT4S40ZF,Bordeaux/ Fire Brick,0.154219
01G2YQB3HFK2JMK2E4XZHYQDXW,2022-05-13 12:47:19.835244,2022-05-13 12:47:19.835244,01G118Z8MEE4BWADC5YT4S40ZF,Sienna,0.132031
01G2YQB3X4KS4ENYX8S35TNPJW,2022-05-13 12:47:20.201431,2022-05-13 12:47:20.201431,01G118Z8MG3TJ7YFDE2CH3JMAS,Golden Rod,0.214531
01G2YQB3X4RZZ4J6XE5JZXM44M,2022-05-13 12:47:20.197868,2022-05-13 12:47:20.197868,01G118Z8MG3TJ7YFDE2CH3JMAS,Green,0.518125
01G2YQB3Y81EAKXSTFMZT7E2YV,2022-05-13 12:47:20.203834,2022-05-13 12:47:20.203834,01G118Z8MFYF69KQ4TQS5EYZZM,Black,0.202969
01G2YQB3Y88QCQEHESJHBQGYD6,2022-05-13 12:47:20.200393,2022-05-13 12:47:20.200393,01G118Z8MFYF69KQ4TQS5EYZZM,Gray,0.137969
01G2YQB3Y8H6AT8BFB5RMKN4KQ,2022-05-13 12:47:20.2023,2022-05-13 12:47:20.2023,01G118Z8MFYF69KQ4TQS5EYZZM,Light Gray,0.208906
01G2YQB3Y8YH4QXJA45GFQ5H1G,2022-05-13 12:47:20.197868,2022-05-13 12:47:20.197868,01G118Z8MFYF69KQ4TQS5EYZZM,Green,0.125781
01G2YQB4AC96AC6MCNS5B0TV1H,2022-05-13 12:47:20.571722,2022-05-13 12:47:20.571722,01G118Z8MNB1KNM634ZQHSVV1F,Green,0.244219
01G2YQB4ACFZCN7542DR4QC51A,2022-05-13 12:47:20.576617,2022-05-13 12:47:20.576617,01G118Z8MNB1KNM634ZQHSVV1F,Orange,0.122344
01G2YQB4ACWV488SP9Q6T126DR,2022-05-13 12:47:20.573389,2022-05-13 12:47:20.573389,01G118Z8MNB1KNM634ZQHSVV1F,Sienna,0.180625
01G2YQB4ACX24DNMTFGPAQAEV2,2022-05-13 12:47:20.5751,2022-05-13 12:47:20.5751,01G118Z8MNB1KNM634ZQHSVV1F,Golden Rod,0.1025
01G2YQB4DM7PXXW3CZ3CPNBW2B,2022-05-13 12:47:20.749376,2022-05-13 12:47:20.749376,01G118Z8MPPPD5NJTA018K6NR3,Green,0.1675
01G2YQB4DMAGKEFG4V1GCE9TDE,2022-05-13 12:47:20.752989,2022-05-13 12:47:20.752989,01G118Z8MPPPD5NJTA018K6NR3,Gray,0.131719
01G2YQB4DMB0DM0GRC0YA2V7K2,2022-05-13 12:47:20.751287,2022-05-13 12:47:20.751287,01G118Z8MPPPD5NJTA018K6NR3,Sienna,0.209688
01G2YQB4DMG7TKB8FCPJ81A3X1,2022-05-13 12:47:20.754426,2022-05-13 12:47:20.754426,01G118Z8MPPPD5NJTA018K6NR3,Light Gray,0.138125
01G2YQB4DMYSYQF933QNM4V8VT,2022-05-13 12:47:20.755966,2022-05-13 12:47:20.755966,01G118Z8MPPPD5NJTA018K6NR3,Rosy Brown,0.193906
01G2YQB4RT20QW9A7D3E8912H5,2022-05-13 12:47:21.046822,2022-05-13 12:47:21.046822,01G118Z8MQ7X15ZCWMW41KGSEG,Green,0.222188
01G2YQB4RTBPVQ1YRG9VD2WAWR,2022-05-13 12:47:21.048438,2022-05-13 12:47:21.048438,01G118Z8MQ7X15ZCWMW41KGSEG,Sienna,0.1075
01G2YQB4RTZP9S3QJHFDRVVDH3,2022-05-13 12:47:21.050051,2022-05-13 12:47:21.050051,01G118Z8MQ7X15ZCWMW41KGSEG,Golden Rod,0.150937
01G2YQB4RVBXM5VATT63J07QG7,2022-05-13 12:47:21.051653,2022-05-13 12:47:21.051653,01G118Z8MQ7X15ZCWMW41KGSEG,Black,0.108125
01G2YQB59EEJY6T45TX7TEK9X6,2022-05-13 12:47:21.622316,2022-05-13 12:47:21.622316,01G118Z8MQRSBYFZ85PDPBZF9K,Golden Rod,0.111875
01G2YQB59EQ4RYB9FY32Q0ZCQ7,2022-05-13 12:47:21.619328,2022-05-13 12:47:21.619328,01G118Z8MQRSBYFZ85PDPBZF9K,Green,0.503281
01G2YQB5RR17QS3824HQXJE6V4,2022-05-13 12:47:22.159531,2022-05-13 12:47:22.159531,01G0TGSPX7VXM9KHWW9DNVR5AS,Light Gray,0.168125
01G2YQB5RR48751M0R9PACK1V5,2022-05-13 12:47:22.158055,2022-05-13 12:47:22.158055,01G0TGSPX7VXM9KHWW9DNVR5AS,White,0.319219
01G2YQB5RRQC3C3024HE3V28JK,2022-05-13 12:47:22.16095,2022-05-13 12:47:22.16095,01G0TGSPX7VXM9KHWW9DNVR5AS,Khaki,0.103906
01G2YQB5RRWG8V1B4JSFHXF4HA,2022-05-13 12:47:22.156237,2022-05-13 12:47:22.156237,01G0TGSPX7VXM9KHWW9DNVR5AS,Beige,0.125469
01G2YQB63KFF29W4Y36MZ1NFHG,2022-05-13 12:47:22.40179,2022-05-13 12:47:22.40179,01G0TGSPXF933E41FSG4ATYW0W,Gray,0.130156
01G2YQB63KJG2389PMNT0AM802,2022-05-13 12:47:22.398819,2022-05-13 12:47:22.398819,01G0TGSPXF933E41FSG4ATYW0W,"Tan ",0.185
01G2YQB63KN476ACDXNWN4RAFQ,2022-05-13 12:47:22.397198,2022-05-13 12:47:22.397198,01G0TGSPXF933E41FSG4ATYW0W,Green,0.135312
01G2YQB63KVT4H8BXDHWH3XDX6,2022-05-13 12:47:22.4003,2022-05-13 12:47:22.4003,01G0TGSPXF933E41FSG4ATYW0W,Sienna,0.233125
01G2YQB6HDDPKQ25B0K3GFWANR,2022-05-13 12:47:22.887381,2022-05-13 12:47:22.887381,01G0TGSPXGANP5WKJVH40PZNDZ,"Tan ",0.121094
01G2YQB6HDP8GVFNKV82821X2B,2022-05-13 12:47:22.88903,2022-05-13 12:47:22.88903,01G0TGSPXGANP5WKJVH40PZNDZ,Golden Rod,0.111406
01G2YQB6HDR4ZSZWZZ735ARKJB,2022-05-13 12:47:22.893992,2022-05-13 12:47:22.893992,01G0TGSPXGANP5WKJVH40PZNDZ,Orange,0.160781
01G2YQB6HDRKQ7WFZC2EPBRSP2,2022-05-13 12:47:22.892309,2022-05-13 12:47:22.892309,01G0TGSPXGANP5WKJVH40PZNDZ,Light Gray,0.104531
01G2YQB6HDSR8QYS4GZAH3NV6S,2022-05-13 12:47:22.890457,2022-05-13 12:47:22.890457,01G0TGSPXGANP5WKJVH40PZNDZ,Gray,0.15375
01G2YQB6V2B6R6EHMTBWQE4RS1,2022-05-13 12:47:23.115484,2022-05-13 12:47:23.115484,01G0TGSPXGSV8VHRB352YRP8CY,Green,0.251875
01G2YQB6V374RJTSRTE81MATTE,2022-05-13 12:47:23.122752,2022-05-13 12:47:23.122752,01G0TGSPXGSV8VHRB352YRP8CY,Black,0.193594
01G2YQB6V3ZX98KGQ0NQ2G0EGZ,2022-05-13 12:47:23.119247,2022-05-13 12:47:23.119247,01G0TGSPXGSV8VHRB352YRP8CY,Light Gray,0.169844
01G2YQB7K7P8GMED99TZZ5807F,2022-05-13 12:47:24.077964,2022-05-13 12:47:24.077964,01G0TGSPXHJ56VWP1XYYZPXTRW,Light Gray,0.575781
01G2YQB7ZMCMD7R9K3GC9ADDKV,2022-05-13 12:47:24.335328,2022-05-13 12:47:24.335328,01G0TGSPXJZA61P84942GJQH3P,White,0.657188
01G2YQB7ZMX6DFVWYPAH87B33X,2022-05-13 12:47:24.341161,2022-05-13 12:47:24.341161,01G0TGSPXJZA61P84942GJQH3P,Navy,0.113281
01G2YQB83G39J4ZM2KHBWVD3NM,2022-05-13 12:47:24.499273,2022-05-13 12:47:24.499273,01G0TGSPXKKNV3JMZVX0FKMNF8,Sienna,0.180469
01G2YQB83GA0GM8FT3BS80NGGF,2022-05-13 12:47:24.497215,2022-05-13 12:47:24.497215,01G0TGSPXKKNV3JMZVX0FKMNF8,Beige,0.138281
01G2YQB83GEWA4JJTSH0EJS9T4,2022-05-13 12:47:24.50241,2022-05-13 12:47:24.50241,01G0TGSPXKKNV3JMZVX0FKMNF8,Black,0.172344
01G2YQB83GX6JZN3HC5NSGNBTX,2022-05-13 12:47:24.50096,2022-05-13 12:47:24.50096,01G0TGSPXKKNV3JMZVX0FKMNF8,Golden Rod,0.140625
01G2YQB84S4X58WKW94SS2DHFH,2022-05-13 12:47:24.493996,2022-05-13 12:47:24.493996,01G0TGSPXJS842A48D7BC8JWVF,Green,0.129375
01G2YQB84SB1SSNE4BXFM095M4,2022-05-13 12:47:24.497629,2022-05-13 12:47:24.497629,01G0TGSPXJS842A48D7BC8JWVF,Gray,0.24375
01G2YQB84SGS0TR14GPRZ6B3R1,2022-05-13 12:47:24.502669,2022-05-13 12:47:24.502669,01G0TGSPXJS842A48D7BC8JWVF,Light Gray,0.350625
01G2YQB8SZA90779KPJDBWV40N,2022-05-13 12:47:25.236773,2022-05-13 12:47:25.236773,01G0TGSPXMGNRAHPE73MG9G6JE,Sienna,0.103906
01G2YQB8SZSE4YPP7N52DHPF92,2022-05-13 12:47:25.238509,2022-05-13 12:47:25.238509,01G0TGSPXMGNRAHPE73MG9G6JE,Rosy Brown,0.120156
01G2YQB8SZT6PKT1CDD4YHZD56,2022-05-13 12:47:25.24011,2022-05-13 12:47:25.24011,01G0TGSPXMGNRAHPE73MG9G6JE,Black,0.129219
01G2YQB8SZZ7CNMKE61E1S1QBE,2022-05-13 12:47:25.235274,2022-05-13 12:47:25.235274,01G0TGSPXMGNRAHPE73MG9G6JE,Green,0.368437
01G2YQB92AFERKR9047Q0264WD,2022-05-13 12:47:25.431265,2022-05-13 12:47:25.431265,01G0TGSPXNXWATRGJJWZG7Z4F5,Beige,0.114844
01G2YQB92AHJ3RQS8XYT18WBBH,2022-05-13 12:47:25.435613,2022-05-13 12:47:25.435613,01G0TGSPXNXWATRGJJWZG7Z4F5,Black,0.155312
01G2YQB92AJSPZNT3JAW0049D5,2022-05-13 12:47:25.432945,2022-05-13 12:47:25.432945,01G0TGSPXNXWATRGJJWZG7Z4F5,"Tan ",0.109219
01G2YQB92APQRR3PXDB6K47ZFP,2022-05-13 12:47:25.434381,2022-05-13 12:47:25.434381,01G0TGSPXNXWATRGJJWZG7Z4F5,Sienna,0.13
01G2YQB97QEAZ1Q6YG464E8JEA,2022-05-13 12:47:25.605218,2022-05-13 12:47:25.605218,01G0TGSPXMPGAY8SB42BD053K8,White,0.879687
01G2YQB9P7CSKH1GN64XQZA8G8,2022-05-13 12:47:26.18257,2022-05-13 12:47:26.18257,01G0TGSPXQPQ7GC6STTGES8TF2,White,0.716875
01G2YQB9QF6WY8RXCR40B2ZV3R,2022-05-13 12:47:26.213611,2022-05-13 12:47:26.213611,01G0TGSPXPM4Q4VS4FPD1RXE7J,Navy,0.113281
01G2YQB9QFFBBFS5ZSYJCR7SPA,2022-05-13 12:47:26.210136,2022-05-13 12:47:26.210136,01G0TGSPXPM4Q4VS4FPD1RXE7J,White,0.657188
01G2YQBAF84HH7MCG6W3FXB80P,2022-05-13 12:47:26.886125,2022-05-13 12:47:26.886125,01G0TGSPXRAW42V0H1SAQBA5RN,Green,0.160938
01G2YQBAF8XCS4XNHBDKKT670E,2022-05-13 12:47:26.889736,2022-05-13 12:47:26.889736,01G0TGSPXRAW42V0H1SAQBA5RN,Black,0.565469
01G2YQBAQ42WTFZ16HE13F1TAP,2022-05-13 12:47:27.159223,2022-05-13 12:47:27.159223,01G0TGSPXRM4BV8ZGZM151ZBFV,"Tan ",0.115781
01G2YQBAQ47X6NY9AQQATX1CQD,2022-05-13 12:47:27.161895,2022-05-13 12:47:27.161895,01G0TGSPXRM4BV8ZGZM151ZBFV,Sienna,0.243281
01G2YQBAQ4Z2V7Y34S3YN87D88,2022-05-13 12:47:27.164852,2022-05-13 12:47:27.164852,01G0TGSPXRM4BV8ZGZM151ZBFV,Golden Rod,0.359688
01G2YQBAR2GWRPGGWQW72H3F7Q,2022-05-13 12:47:27.12759,2022-05-13 12:47:27.12759,01G0TGSPXQYRBVB7KDX96G9VCR,Green,0.129375
01G2YQBAR32RWNTWFWDJAA9APK,2022-05-13 12:47:27.134198,2022-05-13 12:47:27.134198,01G0TGSPXQYRBVB7KDX96G9VCR,Light Gray,0.350625
01G2YQBAR3KMRAG3M2NXTSZG09,2022-05-13 12:47:27.130941,2022-05-13 12:47:27.130941,01G0TGSPXQYRBVB7KDX96G9VCR,Gray,0.24375
01G2YQBK7N0AE2YHQ87YB2ZXNS,2022-05-13 12:47:35.886489,2022-05-13 12:47:35.886489,01G1RPJFCPYCWF3V4WQ8B5Z6KH,Steel Blue,0.17246
01G2YQBK7N33NGDRDV0S996AQ0,2022-05-13 12:47:35.884683,2022-05-13 12:47:35.884683,01G1RPJFCPYCWF3V4WQ8B5Z6KH,Light Blue,0.328493
01G2YQBK7N6XWJTSSS92JC4AGB,2022-05-13 12:47:35.890981,2022-05-13 12:47:35.890981,01G1RPJFCPYCWF3V4WQ8B5Z6KH,Green,0.109567
01G2YQBK7NB3NC6JKDQ7APFP08,2022-05-13 12:47:35.88791,2022-05-13 12:47:35.88791,01G1RPJFCPYCWF3V4WQ8B5Z6KH,Light Gray,0.166351
01G2YQBK7NY505GR43GKKBM9BS,2022-05-13 12:47:35.889542,2022-05-13 12:47:35.889542,01G1RPJFCPYCWF3V4WQ8B5Z6KH,Black,0.127268
01G2YQCTDRAXQNWX7095Q3HZ6R,2022-05-13 12:48:16.020544,2022-05-13 12:48:16.020544,01G1RPJFCDTCTPBXP1FQD8DKP2,Orange,0.0504789
01G2YQCTDRF756DNPBJ258S774,2022-05-13 12:48:16.016936,2022-05-13 12:48:16.016936,01G1RPJFCDTCTPBXP1FQD8DKP2,Golden Rod,0.0677615
01G2YQCTDRRMEH31K7Y3P9HMYM,2022-05-13 12:48:16.01536,2022-05-13 12:48:16.01536,01G1RPJFCDTCTPBXP1FQD8DKP2,Bordeaux/ Fire Brick,0.3898
01G2YQCTDRTERXF96RRRF85680,2022-05-13 12:48:16.018943,2022-05-13 12:48:16.018943,01G1RPJFCDTCTPBXP1FQD8DKP2,Violet,0.0559477
